,DBIdentifier,DBIdentifierType,NodeLabel,TaxId
0,SAMN04314041,N,Bacteria_Bdellovibrio_Bdellovibrionales_RBG_16_Bdellovibrionales_40_8,1797388
0,SAMN04313867,N,Bacteria_Lentisphaerae_GWF2_Lentisphaerae_57_35,1798576
0,NZ_ATUG00000000,N,Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfospira_joergensenii_DSM_10085,1265505
0,SAMN03319252,N,Bacteria_CPR_Microgenomates_OP11_Roizmanbacteria_OP11_GWA2_32_13,1618475
0,SAMN04314904,N,Bacteria_SM2F11_RIFCSPHIGHO2_01_FULL_SM2F11_46_14,1817824
0,SAMN03319905,N,Bacteria_CPR_Parcubacteria_OD1_GWA2_OD1_47_10b,1618840
0,NZ_ABIL00000000,N,Bacteria_Firmicutes_Clostridia_Clostridiales_Eubacteriaceae_Anaerofustis_stercorihominis_DSM_17244_unfinished_sequence,445971
0,PRJNA18363,N,Eukaryota_Alveolata_Ciliophora_Intramacronucleata_Oligohymenophorea_Peniculida_Parameciidae_Paramecium_tetraurelia_d4_2,412030
0,NZ_AQXF00000000,N,Bacteria_Proteobacteria_Alphaproteobacteria_Kordiimonadales_Kordiimonas_gwangyangensis_DSM_19435,1122137
0,NC_015638,N,Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Lacinutrix_sp._5H_3_7_4,983544
0,NZ_AWNK00000000,N,Bacteria_Chrysiogenetes_Chrysiogenetes_Chrysiogenales_Chrysiogenaceae_Chrysiogenes_arsenatis_DSM_11915,118005
0,SAMN04315426,N,Bacteria_CPR_Parcubacteria_OD1_Giovannonibacteria_RIFCSPHIGHO2_02_FULL_OD1_Giovannonibacteria_44_11,1798333
0,NZ_CP011849,N,Bacteria_Proteobacteria_Gammaproteobacteria_Thiotrichales_Piscirickettsiaceae_Piscirickettsia_salmonis_LF_89,1227812
0,NC_014098,N,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_tusciae_DSM_2912,562970
0,NC_015185,N,Bacteria_Aquificae_Aquificae_Aquificales_Desulfurobacteriaceae_Desulfurobacterium_thermolithotrophum_DSM_11699,868864
0,NZ_ANFJ00000000,N,Bacteria_Cyanobacteria_Nostocales_Microchaetaceae_Microchaete_sp._PCC_7126,643473
0,NC_014152,N,Bacteria_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Thermincola_sp._JR,635013
0,PRJNA131,N,Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Pezizomycotina_leotiomyceta_Eurotiomycetes_Eurotiomycetidae_Eurotiales_Trichocomaceae_mitosporic_Trichocomaceae_Aspergillus_fumigatus_Af293,330879
0,SAMN02440636,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Propionibacterineae_Nocardioidaceae_Marmoricola_sp._URHB0036,1298863
0,SAMN03320009,N,Bacteria_CPR_Parcubacteria_OD1_GWC2_OD1_52_8_partial,1618935
0,SAMN04315598,N,Bacteria_CPR_Microgenomates_OP11_Woesebacteria_RIFCSPHIGHO2_12_FULL_OP11_Woesebacteria_46_16,1802513
0,SAMN04315230,N,Bacteria_CPR_Microgenomates_OP11_RIF35_RIFCSPLOWO2_01_FULL_RIF35_40_20,1797519
0,NZ_AULD00000000,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Microbacteriaceae_Agrococcus_lahaulensis_DSM_17612,1120958
0,NZ_CANG00000000,N,Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiales_incertae_sedis_Clostridiales_Family_XI._Incertae_Sedis_Sedimentibacter_sp._B4,304766
0,SAMN04316129,N,Bacteria_TM6_RIFCSPHIGHO2_12_FULL_TM6_38_8,1802377
0,SAMN04328182,N,Bacteria_CPR_Parcubacteria_OD1_Falkowbacteria_CG1_02_FULL_Falkowbacteria_OD1_37_21,1805145
0,CP006958,N,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Alcaligenaceae_Achromobacter_xylosoxidans_NBRC_15126_ATCC_27061,1216976
0,SAMN04315389,N,Bacteria_Omnitrophica_WOR-2_RIFCSPHIGHO2_01_FULL_WOR_2_52_10,1801858
0,NZ_BAYZ00000000,N,Bacteria_Modulibacteria_KSB3_bacterium_UASB270,0
0,SAMN02436323,N,Bacteria_Firmicutes_Clostridia_Clostridiales_unclassified_Clostridiales_Epulopiscium_sp._N.t._morphotype_B,420336
0,NZ_ADLV00000000,N,Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Dysgonomonas_gadei_ATCC_BAA_286_cont1.32,742766
0,SAMN02440549,N,Bacteria_CPR_Microgenomates_OP11_Curtissbacteria_Microgenomates_bacterium_SCGC_AAA011_L6_Dusel_001_266,699262
0,NZ_AUMO00000000,N,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Alcaligenaceae_Azohydromonas_australica_DSM_1124,1121030
0,NZ_AUGS00000000,N,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Nesiotobacter_exalbescens_DSM_16456,1122601
0,PRJNA16821,N,Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Pezizomycotina_leotiomyceta_sordariomyceta_Sordariomycetes_Sordariomycetidae_Sordariales_Chaetomiaceae_Chaetomium_globosum_CBS_148.51,306901
0,SAMN03319982,N,Bacteria_CPR_Parcubacteria_OD1_Jorgensenbacteria_GWB1_OD1_49_9,1618664
0,NC_004193,N,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Oceanobacillus_iheyensis_HTE831,221109
0,NC_018002,N,Bacteria_Proteobacteria_deltaepsilon_subdivisions_Epsilonproteobacteria_Campylobacterales_Campylobacteraceae_Sulfurospirillum_barnesii_SES_3,760154
0,NC_015913,N,Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Candidatus_Arthromitus_sp._SFB_mouse_Japan,1029718
0,PRJNA28133,N,Eukaryota_Opisthokonta_Choanoflagellida_Codonosigidae_Monosiga_brevicollis_MX1_MONBR,431895
0,SAMN03994217,N,Bacteria_Chloroflexi_Anaerolineae_uncultured_SMTZ_84,1703388
0,NZ_ATFO00000000,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Dermabacteraceae_Dermabacter_sp._HFH0086,1203568
0,SAMN04315568,N,Bacteria_CPR_Microgenomates_OP11_Woesebacteria_RIFCSPHIGHO2_12_FULL_OP11_Woesebacteria_42_9,1802511
0,SAMN04315218,N,Bacteria_CPR_Microgenomates_OP11_RIF36_RIFCSPLOWO2_01_FULL_RIF36_49_14,1797593
0,SAMN04314372,N,Bacteria_Elusimicrobia_RIFOXYA2_FULL_Elusimicrobia_47_53,1797959
0,NC_022357,N,Bacteria_Proteobacteria_Betaproteobacteria_Hydrogenophilales_Hydrogenophilaceae_Sulfuricella_denitrificans_skB26,1163617
0,SAMN02194223,N,Bacteria_Marine_group_A_SAR406_SAR406_cluster_bacterium_JGI_0000113_D11,1245608
0,SAMN04314096,N,Bacteria_Chloroflexi_RBG_13_Chloroflexi_50_10,1797622
0,FP929045,N,Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Faecalibacterium_prausnitzii_L26_draft_genome.,718252
0,NZ_CP007445,N,Bacteria_Proteobacteria_Gammaproteobacteria_Orbales_Orbaceae_Gilliamella_apicola,1196095
0,PRJNA13831,N,Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Saccharomycotina_Saccharomycetes_Saccharomycetales_mitosporic_Saccharomycetales_Candida_glabrata_strain_CBS138,284593
0,NZ_ABCK00000000,N,Bacteria_Chlamydiae_Verrucomicrobia_group_Lentisphaerae_Lentisphaerales_Lentisphaeraceae_Lentisphaera_araneosa_HTCC2155_unfinished_sequence,313628
0,SAMN03994163,N,Bacteria_Gemmatiomonas_uncultured_SG8_17,1703355
0,NZ_AQXG00000000,N,Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Chitinophagaceae_Gracilimonas_tropica_DSM_19535,1121930
0,SAMN04316263,N,Archaea_DPANN_Pacearchaeota_RBG_13_Pacearchaeota_33_26,1801880
0,NC_009954,N,Archaea_Crenarchaeota_Thermoprotei_Thermoproteales_Thermoproteaceae_Caldivirga_maquilingensis_IC_167,397948
0,SAMN04313750,N,Bacteria_Gemmatimonadetes_RBG_16_Gemmatimonadetes_66_8,1798311
0,NC_018704,N,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Amphibacillus_xylanus_NBRC_15112,698758
0,SAMN04313960,N,Bacteria_CP_RIF26_GWF2_RIF26_40_14,1817817
0,SAMN04316147,N,Bacteria_CPR_Parcubacteria_OD1_Falkowbacteria_RIFCSPHIGHO2_02_FULL_OD1_Falkowbacteria_56_16,1797542
0,PRJNA20563,N,Eukaryota_Opisthokonta_Fungi_Blastocladiomycota_Blastocladiomycetes_Blastocladiales_Blastocladiaceae_Allomyces_macrogynus_ATCC_38327,578462
0,SAMN04315192,N,Bacteria_CPR_Parcubacteria_OD1_Kaiserbacteria_RIFCSPLOWO2_01_FULL_OD1_Kaiserbacteria_54_13,1798512
0,NZ_CAVG000000000,N,Bacteria_Firmicutes_Bacilli_Bacillales_Staphylococcaceae_Nosocomiicoccus_sp._NP2,1232430
0,SAMN04313987,N,Bacteria_Nitrospirae_RBG_13_Nitrospirae_41_22,1801704
0,NC_014963,N,Bacteria_FibrobacteresAcidobacteria_group_Acidobacteria_Acidobacteriia_Acidobacteriales_Acidobacteriaceae_Terriglobus_saanensis_SP1PR4,401053
0,SAMN04314767,N,Bacteria_CPR_Microgenomates_OP11_Woesebacteria_RIFOXYD1_FULL_OP11_Woesebacteria_40_21,1802549
0,NC_002978,N,Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_Anaplasmataceae_Wolbachieae_Wolbachia_endosymbiont_of_Drosophila_melanogaster,163164
0,NZ_AULI00000000,N,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Pontibacillus_halophilus_DSM_19796,1385510
0,SAMN04315677,N,Bacteria_CPR_Parcubacteria_OD1_Yanofskybacteria_RIFCSPHIGHO2_12_FULL_OD1_Yanofskybacteria_45_19b,1802689
0,PRJNA70847,N,Archaea_Euryarchaeota_Halobacteria_Halobacteriales_Halobacteriaceae_Halonotius_sp._J07ABHN4_version_2,1070774
0,JRFF00000000,N,Bacteria_Tenericutes_Mollicutes_Mollicutes_bacterium_HR2,1541960
0,NZ_CP009415,N,Bacteria_Tenericutes_Mollicutes_Mollicutes_bacterium_HR1,1541959
0,NC_000853,N,Bacteria_Thermotogae_Thermotogae_Thermotogales_Thermotogaceae_Thermotoga_maritima_MSB8,243274
0,SAMN04316207,N,Bacteria_Lentisphaerae_RIFOXYB12_FULL_Lentisphaerae_65_16,1798581
0,PRJNA262434,N,Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfobotulus_alkaliphilus_ASO4_4,622671
0,SAMN04315834,N,Bacteria_CPR_Parcubacteria_OD1_RIF-OD1-1_RIFCSPLOWO2_12_FULL_RIF_OD1_10_39_16,1802775
0,NC_010524,N,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_unclassified_Burkholderiales_Burkholderiales_Genera_incertae_sedis_Leptothrix_cholodnii_SP_6,395495
0,PRJNA50441,N,Eukaryota_Archaeplastida_Viridiplantae_Chlorophyta_Chlorophyceae_Chlamydomonadales_Volvocaceae_Volvox_carteri_f._nagariensis_69_1b,3068
0,NC_021353,N,Archaea_Euryarchaeota_Methanomicrobia_unclassified_Methanomicrobia_Candidatus_Methanomassiliicoccus_intestinalis_Issoire_Mx1,1295009
0,NC_015564,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Corynebacterineae_Mycobacteriaceae_Amycolicicoccus_subflavus_DQS3_9A1,443218
0,SAMN04314425,N,Bacteria_CPR_Parcubacteria_OD1_Uhrbacteria_RIFOXYB2_FULL_OD1_Uhrbacteria_57_15,1802422
0,NC_009440,N,Archaea_Crenarchaeota_Thermoprotei_Sulfolobales_Sulfolobaceae_Metallosphaera_sedula_DSM_5348,399549
0,NC_021081,N,Bacteria_Deinococcus_Thermus_Deinococci_Thermales_Thermaceae_Meiothermus_ruber_DSM_1279,504728
0,NZ_CP006955,N,Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Bibersteinia_trehalosi_USDA_ARS_USMARC_189,1263831
0,SAMN04314958,N,Bacteria_CPR_Parcubacteria_OD1_RIF9_RIFCSPHIGHO2_01_FULL_RIF9_46_36,1797278
0,NZ_ATVI00000000,N,Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Sinobacteraceae_Nevskia_ramosa_DSM_11499,1122603
0,SAMN04314404,N,Bacteria_Lentisphaerae_RifOxyA12_full_Lentisphaerae_48_11,1798578
0,PRJNA200719,N,Eukaryota_Opisthokonta_Fungi_Neocallimastigomycota_Neocallimastigomycetes_Neocallimastigales_Neocallimastigaceae_Orpinomyces_sp._C1A_Orpinomyces_genome_last_version,1987568
0,SAMN04314011,N,Bacteria_Chloroflexi_RBG_13_Chloroflexi_52_12,1797627
0,SAMN04313980,N,Bacteria_Chloroflexi_RBG_13_Chloroflexi_52_14,1797628
0,NZ_JMIY00000000,N,Archaea_Euryarchaeota_Methanomicrobia_Methanosarcinales_uncultured_Methanosarcinales_sp._ANME_2D_ANME_V10,1392998
0,NZ_JADU00000000,N,Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Hallella_seregens_ATCC_51272,1336250
0,SAMN04314982,N,Bacteria_CPR_Parcubacteria_OD1_RIF15_RIFCSPHIGHO2_01_FULL_RIF15_43_60,1802736
0,NZ_HG938353,N,Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Neorhizobium_galegae_bv._orientalis_HAMBI_540,1028800
0,NZ_AMRN00000000,N,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Thalassospira_profundimaris_WP0211,1177928
0,NZ_AUEF00000000,N,Bacteria_Firmicutes_Bacilli_Bacillales_Staphylococcaceae_Jeotgalicoccus_psychrophilus_DSM_19085,1122129
0,NC_022198,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Corynebacterineae_Corynebacteriaceae_Corynebacterium_argentoratense_DSM_44202,1348662
0,NC_014221,N,Bacteria_Deinococcus_Thermus_Deinococci_Deinococcales_Trueperaceae_Truepera_radiovictrix_DSM_17093,649638
0,NC_015572,N,Bacteria_Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_Methylomonas_mecanica_MC09,857087
0,SAMN04313978,N,Bacteria_CPR_Microgenomates_OP11_RBG_13_OP11_40_7b,1802594
0,NZ_CAKP00000000,N,Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Caloramator_australicus_RC3,857293
0,SAMN04314895,N,Bacteria_CPR_Parcubacteria_OD1_Yanofskybacteria_RIFCSPHIGHO2_01_FULL_OD1_Yanofskybacteria_43_32,1802665
0,CP010426,N,Archaea_DPANN_Woesearchaeota_AR20_gwa2_scaffold_32,1579378
0,SAMN04314019,N,Bacteria_CPR_Parcubacteria_OD1_RIF22_RBG_13_RIF22_41_18,1801992
0,SAMN04315042,N,Bacteria_Nitrospinae_RIFCSPLOWO2_01_FULL_Nitrospinae_39_10,1801683
0,NC_008576,N,Bacteria_Proteobacteria_Alphaproteobacteria_Magnetococcales_Magnetococcaceae_Magnetococcus_sp._MC_1,156889
0,SAMN04314089,N,Bacteria_CPR_Parcubacteria_OD1_RIF21_RBG_13_RIF21_38_11,1801662
0,SAMN03319353,N,Bacteria_CPR_Dojkabacteria_WS6_GWC2_WS6_36_7,1619091
0,NC_014151,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Cellulomonadaceae_Cellulomonas_flavigena_DSM_20109,446466
0,SAMN04314456,N,Bacteria_Peregrinibacteria_RIFOXYB2_FULL_Peregrinibacteria_32_7,1801906
0,SAMN04314596,N,Bacteria_Ignavibacteria_RIFOXYC2_FULL_RIF_IGX_35_21,1798452
0,NZ_AUIM00000000,N,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Stappia_stellulata_DSM_5886,1123294
0,SAMN04314866,N,Bacteria_CPR_WWE3_RIFCSPHIGHO2_01_FULL_WWE3_35_17,1802614
0,SAMN04315110,N,Bacteria_CPR_Microgenomates_OP11_Roizmannbacteria_RIFCSPLOWO2_01_FULL_OP11_Roizmanbacteria_38_11,1802060
0,NZ_ALJM00000000,N,Bacteria_Firmicutes_Clostridia_Clostridiales_Eubacteriaceae_Eubacterium_sp._AS15,936556
0,SAMN02203751,N,Bacteria_Proteobacteria_deltaepsilon_subdivisions_Epsilonproteobacteria_Nautiliales_Nautiliaceae_Lebetimonas_sp._JS032,990070
0,SAMN04315028,N,Bacteria_CPR_Microgenomates_OP11_Gottesmanbacteria_RIFCSPHIGHO2_01_FULL_OP11_Gottesmanbacteria_46_14,1798380
0,SAMN04315881,N,Bacteria_unclassified_bacteria_RIFCSPLOWO2_12_FULL_uncultured_45_22,1801687
0,NC_014374,N,Archaea_Crenarchaeota_Thermoprotei_Acidilobales_Acidilobaceae_Acidilobus_saccharovorans_345_15_chromosome,666510
0,NZ_ATDT00000000,N,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Cedecea_davisae_DSM_4568,566551
0,NC_014150,N,Bacteria_Spirochaetes_Spirochaetia_Spirochaetales_Brachyspiraceae_Brachyspira_murdochii_DSM_12563,526224
0,PRJNA19861,N,Eukaryota_Archaeplastida_Viridiplantae_Streptophyta_Streptophytina_Embryophyta_Tracheophyta_Euphyllophyta_Spermatophyta_Magnoliophyta_eudicotyledons_core_eudicotyledons_rosids_fabids_Fabales_Fabaceae_Papilionoideae_Phaseoleae_Glycine_max_cultivar_Williams_82,3847
0,NZ_JOKG00000000,N,Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Hahellaceae_Endozoicomonas_montiporae_LMG_24815,1027273
0,SAMN04316170,N,Bacteria_Elusimicrobia_RIFOXYA2_FULL_Elusimicrobia_69_6,1797963
0,SAMN04315196,N,Bacteria_CPR_Parcubacteria_OD1_RIFCSPLOWO2_01_FULL_OD1_56_20,1798652
0,SAMN04314491,N,Bacteria_CPR_Parcubacteria_OD1_RIFOXYB1_FULL_OD1_42_16,1802436
0,NZ_ASSY00000000,N,Bacteria_Actinobacteria_Actinobacteria_Coriobacteridae_Coriobacteriales_Coriobacterineae_Coriobacteriaceae_Enterorhabdus_caecimuris_B7,1235794
0,SAMN04314813,N,Bacteria_SM2F11_RIFCSPHIGHO2_01_FULL_SM2F11_45_18,1817823
0,SAMN04316111,N,Bacteria_Peregrinibacteria_RIFCSPLOWO2_02_FULL_Peregrinibacteria_48_14,1801900
0,NC_013520,N,Bacteria_Firmicutes_Negativicutes_Selenomonadales_Veillonellaceae_Veillonella_parvula_DSM_2008,479436
0,SAMEA3312982,N,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Nereida_ignava_DSM_16309,573
0,SAMN04328312,N,Bacteria_Proteobacteria_Gammaproteobacteria_Thiotrichales_Piscirickettsiaceae_Thiomicrospira_CG2_30_FULL_Thiomicrospira_44_34,1805397
0,NZ_JNFL00000000,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Bogoriellaceae_Georgenia_sp._SUBG003,0
0,SAMN03319613,N,Bacteria_CPR_Parcubacteria_OD1_Yanofskybacteria_GWC2_OD1_41_9,1619029
0,NZ_AEVO00000000,N,Bacteria_Proteobacteria_Gammaproteobacteria_Aeromonadales_Succinivibrionaceae_Succinatimonas_hippei_YIT_12066_S_hippeiYIT12066_1.0_Cont1069.1,762983
0,SAMN04314600,N,Bacteria_CPR_Parcubacteria_OD1_Magasanikbacteria_RIFOXYC2_FULL_OD1_Magasanikbacteria_39_8,1798702
0,SAMN04315890,N,Bacteria_CPR_Parcubacteria_OD1_RIFCSPLOWO2_12_FULL_OD1_41_13,1801726
0,SAMN04314316,N,Bacteria_CPR_Microgenomates_OP11_Shapirobacteria_RIFOXYA1_FULL_OP11_Shapirobacteria_39_17,1802150
0,NZ_ATTE00000000,N,Bacteria_Proteobacteria_Gammaproteobacteria_Thiotrichales_Thiotrichaceae_Leucothrix_mucor_DSM_2157,998674
0,SAMN04314795,N,Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFCSPHIGHO2_01_FULL_OD1_Nomurabacteria_39_10,1801733
0,NC_022997,N,Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Hyphomicrobium_nitrativorans_NL23,1029756
0,NZ_JQKX00000000,N,Bacteria_Proteobacteria_Alphaproteobacteria_unclassified_Alphaproteobacteria_Thermopetrobacter_sp._TC1,1495045
0,NC_011999,N,Bacteria_Firmicutes_Bacilli_Bacillales_Staphylococcaceae_Macrococcus_caseolyticus_JCSC5402,458233
0,PRJNA19593,N,Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Saccharomycotina_Saccharomycetes_Saccharomycetales_Pichiaceae_Pichia_guilliermondii_ATCC_6260,294746
0,SAMN04314376,N,Bacteria_Melainabacteria_RIFOXYA2_FULL_Melainabacteria_32_9,1801611
0,NC_008578,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Frankineae_Acidothermaceae_Acidothermus_cellulolyticus_11B,351607
0,SAMN04316116,N,Bacteria_Acidobacteria_RIFCSPLOWO2_12_FULL_Acidobacteria_60_22,1797188
0,NZ_ARNE00000000,N,Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Eudoraea_adriatica_DSM_19308,1121875
0,SAMN03319974,N,Bacteria_CPR_Microgenomates_OP11_Beckwithbacteria_GWC1_OP11_49_16_complete,1618372
0,NZ_ARGE00000000,N,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Brachymonas_chironomi_DSM_19884,1121116
0,NZ_CP008802,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Actinomycineae_Actinomycetaceae_Actinobaculum_schaalii_CCUG_27420,59505
0,SAMN04313981,N,Bacteria_Chloroflexi_RBG_13_Chloroflexi_54_9,1797631
0,SAMN04314012,N,Bacteria_Chloroflexi_RBG_13_Chloroflexi_54_8,1797630
0,SAMN04315029,N,Bacteria_CPR_Microgenomates_OP11_Amesbacteria_RIFCSPHIGHO2_01_FULL_OP11_Amesbacteria_48_32b,1797253
0,NZ_AUGX00000000,N,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Ottowia_thiooxydans_DSM_14619,1122623
0,NZ_ATXG00000000,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Microbacteriaceae_Agromyces_subbeticus_DSM_16689,1120960
0,SAMN04315148,N,Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFCSPLOWO2_01_FULL_OD1_Nomurabacteria_33_24,1801765
0,NZ_CP007161,N,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Virgibacillus_sp._CM_4,403957
0,SAMN00189093,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Actinomycineae_Actinomycetaceae_Actinomyces_sp._oral_taxon_170_str._F0386,762963
0,SAMN02745673,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Streptosporangineae_Nocardiopsaceae_Marinactinospora_thermotolerans_DSM_45154,1122192
0,SAMN03319966,N,Bacteria_CPR_Saccharibacteria_TM7_GWC2_TM7_48_9,1619071
0,PRJNA18475,N,Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Pezizomycotina_leotiomyceta_Eurotiomycetes_Eurotiomycetidae_Eurotiales_Trichocomaceae_Neosartorya_fischeri_NRRL_181,331117
0,NC_014323,N,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Herbaspirillum_seropedicae_SmR1,757424
0,PRJNA82891,N,Eukaryota_Heterolobosea_Acrasida_Guttulinaceae_Guttulinopsis_vulgaris,1144923
0,NZ_BARX00000000,N,Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae_Agarivorans_albus_MKT_106,1331007
0,SAMN04316201,N,Bacteria_Gemmatimonadetes_RIFCSPLOWO2_12_FULL_Gemmatimonadetes_68_9,1798313
0,SAMN04315580,N,Bacteria_SM2F11_RIFCSPHIGHO2_12_FULL_SM2F11_42_22,1817835
0,SAMN04314563,N,Bacteria_CPR_Parcubacteria_OD1_Campbellbacteria_RIFOXYC2_FULL_OD1_Campbellbacteria_35_25,1797582
0,NC_005861,N,Bacteria_Chlamydiae_Verrucomicrobia_group_Chlamydiae_Chlamydiia_Chlamydiales_Parachlamydiaceae_Candidatus_Protochlamydia_amoebophila_UWE25,264201
0,SAMN04315405,N,Bacteria_PER-ii_RIFCSPHIGHO2_02_FULL_PER_ii_51_15,1801919
0,SAMN04313714,N,Bacteria_Ignavibacteria_RBG_16_Ignavibacteria_34_14,1798433
0,SAMN04314592,N,Bacteria_Omnitrophica_WOR-2_RIFOXYC2_FULL_WOR_2_45_15,1801879
0,SAMN04328235,N,Bacteria_Actinobacteria_Actinobacteria_Propionibacteriales_Propionibacteriaceae_Propionibacterium_CG1_02_FULL_Propionibacterium_60_36,1805326
0,SAMN02983003,N,Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_unclassified_Rhizobiales_Vasilyevaea_enhydra_ATCC_23634,665118
0,SAMN04315059,N,Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFCSPLOWO2_01_FULL_OD1_Nomurabacteria_37_25,1801768
0,SAMN04315406,N,Bacteria_Omnitrophica_WOR-2_RIFCSPHIGHO2_02_FULL_WOR_2_68_15,1801861
0,PRJNA193615,N,Eukaryota_Amoebozoa_Centramoebida_Acanthamoebidae_Acanthamoeba_castellanii,1257118
0,SAMN04315039,N,Bacteria_CPR_WWE3_RIFCSPHIGHO2_01_FULL_WWE3_42_13,1802617
0,NC_017856,N,Bacteria_Proteobacteria_Gammaproteobacteria_Thiotrichales_Piscirickettsiaceae_Methylophaga_frappieri_JAM7,754477
0,SAMN04313847,N,Bacteria_Chloroflexi_GWC2_Chloroflexi_49_37,1797614
0,NZ_AEKG00000000,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Corynebacterineae_Dietziaceae_Dietzia_cinnamea_P4_contig00104,910954
0,SAMN04313999,N,Bacteria_Acidobacteria_RBG_13_Acidobacteria_68_16,1797171
0,NC_014011,N,Bacteria_Synergistetes_Synergistia_Synergistales_Synergistaceae_Aminobacterium_colombiense_DSM_12261,572547
0,SAMN02744123,N,Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Luteimonas_sp._J16,935283
0,SAMN03319256,N,Bacteria_CPR_PeregrinibacteriaPER_PER_GWF2_33_10,1619054
